vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,total_frames,frame_rate,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution
VIDEO00003224,POST00002273,USER00004065,1280,720,55,720p,mp4,Goal！！！,90,"CANT,BELIEVE,LOVE,THE,CONTENT,wigtok,wigtokhair,wigs,wiginstall,wigtutorial,tutorial,blackgirlmagic",US,[],en,train/USER00004065/VIDEO00003224.mp4,2023-04-21 13:10,119,7800,97500,205,296,97500,0,3.46,1670.0,30.0,1,0.9455,1.1923,0.1154,0.0747,0.125,0.0,neutral,"{'happy': 0.375, 'neutral': 0.5625, 'surprise': 0.0625}"
VIDEO00003163,POST00002218,USER00000456,1280,720,21,720p,mp4,original sound,33,"did,this,for,a,concert,and,it,suprisingly,lasted,all,in,my,linktree,cutehairstyles,wigtok,hairtutorial",US,[],en,train/USER00000456/VIDEO00003163.mp4,2023-04-16 18:07,443,1100000,49700000,1347,8613,49700000,0,6.75,1292.0,60.0,1,0.5714,1.0833,0.0833,0.0918,0.1352,0.0,happy,"{'happy': 0.5, 'neutral': 0.5}"
VIDEO00002613,POST00001703,USER00002803,1024,576,16,540p,mp4,Drama (feat. Drake),60,"Styling,our,ready,to,wear,wig,is,our,fav,part,to,do,in,the,wig,making,process,who,can,relate,wigforsale,blondewigsforblackwomen,foryoupage,fyp,wiginstall,balayagehair,blondewigsarefun,wigtok,mtlhairstylist,torontowig,atlwigstylist,readytowearwig,mtlwigmaker,mtlwigstore,mtltiktok,mtlbeautyblogger,foryou,viraltiktok,wigstylingideas",CA,[],en,train/USER00002803/VIDEO00002613.mp4,2023-02-23 02:35,33,715,6012,23,281,6012,0,1.58,492.0,30.0,1,0.1875,1.0,0.0,0.0897,0.1591,0.0,none,{}
VIDEO00003136,POST00002195,USER00001884,1280,720,48,720p,mp4,Where the Party At (feat. Nelly),60,"Watch,me,slay,this,synthetic,wig,hair,from,Webster,Wigs,wiginstall,syntheticwig,websterwigs,fyp,hairtransformation,wigtok,wigtutorial",US,[],en,train/USER00001884/VIDEO00003136.mp4,2023-04-14 02:10,885,1300000,52400000,709,38200,52400000,0,8.05,2903.0,60.0,1,1.0,1.3542,0.2917,0.1032,0.23,0.0,happy,{'happy': 1.0}
VIDEO00001052,POST00000243,USER00003939,956,576,57,540p,mp4,First Class,60,"Our,customers,are,our,advertisers,Item,Brazilian,Virgin,Lace,Front,Wig,Low,Price,High,Quality,Shop,Today,Use,Code,in,Bi0,to,SAVE,25,Shop,Link,on,IG,wigsforblackwomen,wigsforeveryone,wigsfordays,blackbeauty,lacefronts,blackownedbusiness",US,[],en,train/USER00003939/VIDEO00001052.mp4,2022-05-08 14:30,0,13,19,12,41,19,0,1.22,2299.0,40.0,1,0.1053,1.0,0.0,0.1194,0.2455,0.0,none,{}
VIDEO00004931,POST00003852,USER00000292,1024,576,12,540p,mp4,suono originale,36,"Hair,before,90s,foryou,foryoupage,blowoututorial,blowouthair,blowout,hairstyle,hair,velcrorollers,velcro,rollers,brownhair,brownhairgirl,trend,gisouhairoil,gisou",DK,"['Gisou Hair Oil', '90s blowout hair', 'rollers hair tutorial', 'Hair Rollers', 'how to use hair rollers', 'Velcro Hair Rollers', 'blowout hair', 'blowout hairstyle', 'blowout', 'blowout with rollers']",en,train/USER00000292/VIDEO00004931.mp4,2023-08-22 05:23,665,467100,21500000,297,159000,21500000,0,10.5,377.0,30.0,1,0.9167,1.2727,0.2727,0.0571,0.0987,0.0,neutral,{'neutral': 1.0}
VIDEO00002453,POST00001556,USER00001449,1024,576,184,540p,mp4,original sound,183,"BLOWDRY,BLOWOUT,TUTORIAL,blowdrytutorial,blowoututorial,roundbrushblowout,roundbrush,hair,hairtutorial,blowout",US,"['blowout with curling iron', 'Blowout Short Hair', 'Hair Tutorial Blowout', 'Blow Dry Hair', 'Blow Out Hairstyles', 'blow out', 'Blow Dry With Round Brush Tutorial', 'Blow Dry Tutorial', 'hair blowout', 'blow dry hair tutorial']",en,train/USER00001449/VIDEO00002453.mp4,2023-02-05 23:25,1271,29800,857600,151,33800,857600,0,8.1,5520.0,30.0,1,0.4426,1.1358,0.1235,0.086,0.3197,0.0247,happy,"{'fear': 0.125, 'happy': 0.375, 'neutral': 0.375, 'sad': 0.125}"
VIDEO00004954,POST00003872,USER00000667,1024,576,28,540p,mp4,Paint The Town Red,60,"5,Best,Blowout,Tips,hair,hairtok,blowout,hairtips,blowoutcurls,hairhacks,shinyhair,blowouthair,diyblowout,roundbrush",US,[],en,train/USER00000667/VIDEO00004954.mp4,2023-08-23 21:28,173,917100,78300000,1214,5757,78300000,0,7.98,865.0,30.0,1,0.6786,1.2632,0.2105,0.0453,0.0813,0.0,sad,{'sad': 1.0}
VIDEO00002602,POST00001694,USER00000745,1024,576,126,540p,mp4,original sound,126,"Here,is,how,I,like,to,do,it,Here,is,what,I,use,Prep,Sarahjadehaircare,Blowdry,ghd,Australia,and,New,Zealand,Helios,dryer,Clips,Natalie,Anne,creaseless,clips,blowdry,blowdrytips,hairtutorial,hairtutorials,hairtutorialsvideo,hairvideos,hairpages,hairinspo,bouncyblowdry,blowdries,sydneyhairdresser,haircuts,hairinfluencer,hairinformation,hairstyles",AU,[],en,train/USER00000745/VIDEO00002602.mp4,2023-02-22 06:16,1410,1300000,45400000,1135,3827,45400000,0,9.21,3784.0,30.0,1,0.3413,1.8372,0.5581,0.0429,0.1545,0.0,neutral,"{'angry': 0.25, 'neutral': 0.5, 'sad': 0.25}"
VIDEO00003059,POST00002123,USER00001564,1280,720,140,720p,mp4,original sound,140,"Replying,to,lexpetz,here,s,how,i,do,my,lasvegashair,hair,blonde,blondehair,balayage,handpainting,blondebalayage,lasvegas,hairstylist,lasvegashairstylists,lvhairstylists,blondebalayage,lasvegasbalayage,hairbycailin,keepingupwithhairbycailin,summerlin,summerlinlasvegas,summerlinhair,dimensionalblonde,dimensionalbrunette,dimensionalbalayage,foilayage,blowout,blowoututorial,blowouthair,blowoutbrush,blowouts,blowoutcurls,blowouthack,blowoutathome,blowouttips,salonlife,salonviral,salonblowout,salonblowoutathome,salonblowoutroutine,salonblowouts",US,"['Revlon Blowout Brush', 'blowout hair tutorial', 'drybar blowout', 'blowout', 'Blowout Hair', 'Balayage', 'Hair Balayage', 'Blowout Hairstyle', 'Balayage Hair Color', 'Blonde Balayage']",en,train/USER00001564/VIDEO00003059.mp4,2023-04-06 20:28,455,110300,4100000,148,103200,4100000,0,9.28,4228.0,30.0,1,0.8571,1.9167,0.6917,0.022,0.0821,0.0,neutral,"{'happy': 0.25, 'neutral': 0.4, 'sad': 0.35}"
VIDEO00002939,POST00002011,USER00000843,1280,720,59,720p,mp4,This Charming Man (New York Vocal) [2008 Remaster],60,"Friday,morning,grwm,dysonairwrap,tutorial,longhair,blowout,goodmorning",US,"['blowout hair', 'dyson airwrap', 'blowout tutorial', 'heatless blowout', 'Blowout Hair Tutorial', 'dyson', 'blowout', 'blowout hair straightener', 'Dyson Hair Airwrap', 'Hair Tutorial']",en,train/USER00000843/VIDEO00002939.mp4,2023-03-26 23:01,252,54100,4300000,79,12400,4300000,0,11.88,1781.0,29.92,1,0.8852,1.0926,0.0741,0.0621,0.1053,0.0,happy,"{'angry': 0.375, 'fear': 0.125, 'happy': 0.5}"
VIDEO00002704,POST00001790,USER00004603,1024,576,58,540p,mp4,never be yours kali uchis,144,"Blowout,confidence,elevated",US,"['blowout hair', 'blowout hair tutorial', 'dyson airwrap', 'blowout', 'Dyson Hair Airwrap', 'hair tutorial', 'blowout tutorial', 'dyson blowout tutorial', 'heatless curls', 'Dyson']",en,train/USER00004603/VIDEO00002704.mp4,2023-03-05 11:21,245,397400,19500000,519,2613,19500000,0,11.43,1749.0,30.0,1,0.6552,1.0526,0.0526,0.0972,0.2435,0.0,fear,"{'angry': 0.1667, 'fear': 0.25, 'happy': 0.1667, 'neutral': 0.1667, 'sad': 0.1667, 'surprise': 0.0833}"
VIDEO00003454,POST00002482,USER00001093,1280,720,40,720p,mp4,original sound,40,"LizzySch1204,hope,this,helps,hairloss,shedding,hairlosstreatment,hairlosstips",US,"['hairloss', 'hair shedding', 'hair tips', 'Hair Tips And Tricks', 'Hair Loss Treatment', 'hair treatments', 'Hair Care Tips', 'hair care', 'Hair Care Tips And Tricks', 'hair falling out']",en,train/USER00001093/VIDEO00003454.mp4,2023-05-10 19:50,547,1500000,56200000,954,18300,56200000,0,8.18,1207.0,30.0,1,1.025,1.0,0.0,0.081,0.0948,0.0,surprise,"{'fear': 0.2, 'happy': 0.2, 'sad': 0.2, 'surprise': 0.4}"
VIDEO00002307,POST00001417,USER00004285,1136,576,178,540p,mp4,original sound,178,"WHY,WOMEN,HAVE,ISSUES,WITH,HAIR,LOSS,PART,1,hair,hairloss,womenshealth,womenshairloss,trending,viral,fyp,foryoupage",US,"['hair loss', 'women', 'hair falling out', 'thinning hair women', 'hair thinning', 'Hair Breakage Causes', 'The Truth About Hair', 'dead hair', 'Hair Health Tips', 'thin hair']",en,train/USER00004285/VIDEO00002307.mp4,2023-01-21 21:36,267,564500,1600000,1402,26,1600000,0,8.83,5346.0,30.0,1,0.9944,1.0,0.0,0.3008,0.6278,0.4746,surprise,"{'happy': 0.25, 'neutral': 0.1875, 'sad': 0.25, 'surprise': 0.3125}"
VIDEO00004790,POST00003723,USER00002871,1024,576,9,540p,mp4,original sound,9,"this,is,your,sign,to,start,taking,care,of,your,hair,and,thinning,hair,and,hairloss,was,something,i,went,through,for,years,doctors,and,so,called,specialist,told,me,nothing,would,help,me,to,get,thicker,longer,not,even,talking,about,breakage,and,the,bald,patches,and,scalp,eczema,that,I,covered,up,because,I,was,so,So,I,started,to,educate,myself,about,hair,and,scalpcare,transformed,my,hair,and,scalp,completely,and,I,m,helping,people,all,around,the,globe,with,custom,made,hair,and,scalp,hairtransformation,hairbeforeandafter,hairgrowthjourney,hairgrowth,hairtok,fyl,fyp",NL,"['deep oiling hair', 'minoxidil hair growth', 'derma roller hair growth', 'derma roller', 'Hair Growth', 'afsennah hair growth oil', 'Rosemary Hair Oil', 'how to get thicker hair', 'Thin Hair', 'Hair Oil For Growth']",en,train/USER00002871/VIDEO00004790.mp4,2023-08-12 19:52,86,900900,21000000,872,1472,21000000,0,12.05,271.0,30.0,1,1.0,1.2222,0.2222,0.3418,1.4882,0.3333,neutral,"{'happy': 0.3333, 'neutral': 0.6667}"
VIDEO00002805,POST00001888,USER00000902,1024,576,95,540p,mp4,"Chill, lo-fi, piano, relax, night(901841)",170,"I,wan,na,slap,my,18,year,old,self,for,complaining,about,having,too,much,hair,hairloss,rosemarywater,hairlossjourney,rosemarywaterforhair,womenshairloss",AU,"['minoxidil', 'rosemary hair oil', 'minoxidil hair growth', 'minoxidil for women', 'pumpkin seed oil hair growth', 'Rosemary Hair Water', 'derma roller hair growth', 'rosemary water', 'hairloss', 'rosemary']",en,train/USER00000902/VIDEO00002805.mp4,2023-03-14 08:58,539,3419,59000,24,40700,59000,0,9.59,5747.0,60.0,1,0.7895,1.08,0.08,0.1253,1.1055,0.1333,neutral,"{'angry': 0.0909, 'fear': 0.2273, 'happy': 0.1364, 'neutral': 0.4091, 'sad': 0.1364}"
VIDEO00002503,POST00001599,USER00000922,1024,576,76,540p,mp4,I Wish I Never Said I Love You,191,"If,only,little,Holly,knew,how,incredible,her,life,would,become,BECAUSE,of,her,hair,hairloss,losinghair,alopecia,wearinghair,hairlossremedy,hairtips,hairlosswomen,bald,baldwoman,balding,nohair,hairlossconfidence,confidence,lovingmyself,learningtolovemyself,alopeciauniversalis",AU,[],en,train/USER00000922/VIDEO00002503.mp4,2023-02-11 13:06,2,374200,15100000,1403,1168,15100000,0,8.26,2296.0,30.0,1,1.0,1.0395,0.0395,0.1994,0.7956,0.1447,happy,"{'happy': 0.6364, 'neutral': 0.1818, 'sad': 0.0909, 'surprise': 0.0909}"
VIDEO00001881,POST00001022,USER00000901,1024,576,24,540p,mp4,unholy sped up,12,"Could,one,of,these,rare,hair,loss,causes,be,affecting,you",US,[],en,train/USER00000901/VIDEO00001881.mp4,2022-11-27 16:39,1589,1000000,14900000,1786,96800,14900000,0,6.09,736.0,29.97002997002997,1,1.04,1.0,0.0,0.1168,0.1353,0.0,neutral,"{'fear': 0.2, 'happy': 0.1333, 'neutral': 0.3333, 'sad': 0.2, 'surprise': 0.1333}"
VIDEO00001600,POST00000763,USER00000901,1024,576,25,540p,mp4,original sound,25,"Here,s,how,to,know,if,you,have,build,up,on,your,scalp,which,may,be,stopping,your,hair,from,growing,to,its,full,potential,hairloss,trichologist,hairgrowth,hairgrowthtips",US,"['scalp buildup', 'Scalp', 'hair loss', 'hair growth tips', 'Hair Growth', 'buildup', 'Trichologist Hair', 'Scalp Care And Tips', 'Hair Health Tips', 'Dry Scalp Shampoo']",en,train/USER00000901/VIDEO00001600.mp4,2022-10-05 15:38,1589,1000000,14900000,1786,96800,14900000,0,9.92,1543.0,60.0,1,1.04,1.0769,0.0769,0.1174,0.1747,0.0,fear,"{'fear': 0.25, 'happy': 0.25, 'neutral': 0.25, 'surprise': 0.25}"
VIDEO00004170,POST00003144,USER00000018,1024,576,166,540p,mp4,Cute,179,"pelon,pero,guapo,vsgcommunity,hairloss,hairlossremedy,gastricsleeve,hairlossjourney",US,[],es,train/USER00000018/VIDEO00004170.mp4,2023-07-03 19:03,570,1600000,95600000,3066,16600,95600000,0,7.12,4981.0,30.0,1,0.994,1.0182,0.0182,0.1676,0.4851,0.0545,happy,"{'disgust': 0.0556, 'fear': 0.0833, 'happy': 0.3611, 'neutral': 0.0278, 'sad': 0.1667, 'surprise': 0.3056}"
VIDEO00004045,POST00003029,USER00002136,1024,576,22,540p,mp4,Makeba,60,"That,3,month,postpartum,mark,hits,different,HairLoss,HairLossTreatments,TelogenEffluvium,Dermguru,PostpartumHairLoss,PostpartumHairLossTransformation,HairTok",US,"['prp treatment for hair', ""rogaine for women's hair"", 'Postpartum Hair Loss', 'rogaine', 'Hair Loss Treatment', 'nutrafol postpartum', 'hair loss', 'hair treatment', 'prp for hair', 'prp for hair loss']",en,train/USER00002136/VIDEO00004045.mp4,2023-06-25 20:15,258,1600000,36000000,1461,2316,36000000,0,10.22,676.0,30.0,1,0.3182,1.0,0.0,0.1141,0.1364,0.0,none,{}
VIDEO00005084,POST00003993,USER00000960,1024,576,15,540p,mp4,original sound,15,"Our,picks,for,drugstores,hair,loss,Dermguru,hairloss,hairlosssolutions,hairthinningproducts,hairlosstreatment,hairlosshacks,hairhacks,hairlosstips",US,"['viviscal hair supplement', 'nizoral shampoo', 'viviscal hair results', 'nizoral shampoo hair loss', 'camille rose hair growth oil', 'minoxidil hair growth', 'nizoral hair growth', 'Nizoral Anti Dandruff', 'camille rose rosemary oil', 'biotin hair growth']",en,train/USER00000960/VIDEO00005084.mp4,2023-08-31 13:48,99,323300,6300000,1496,224,6300000,0,9.74,476.0,30.0,1,0.2667,1.25,0.25,0.0022,0.0045,0.0,none,{}
VIDEO00001811,POST00000960,USER00000905,1024,576,9,540p,mp4,spread thin,59,,US,[],un,train/USER00000905/VIDEO00001811.mp4,2022-11-13 00:05,150,171500,6600000,329,58600,6600000,0,7.2,282.0,30.0,1,1.1111,1.0,0.0,0.1383,0.2446,0.0,neutral,"{'fear': 0.25, 'neutral': 0.75}"
VIDEO00003455,POST00002483,USER00000268,1280,720,35,720p,mp4,original sound,35,"the,last,of,us,part,2,collector,s,bought,second,hand,tlou,tlou2,elliewilliams,joelmiller,thelastofus2,bellaramsey,collection,unboxing",US,[],en,train/USER00000268/VIDEO00003455.mp4,2023-05-10 20:27,171,55700,4800000,74,25000,4800000,0,8.92,1053.0,30.0,1,0.3143,1.1818,0.1818,0.0616,0.1975,0.0,none,{}
VIDEO00003331,POST00002366,USER00004636,1016,576,45,540p,mp4,Dark Souls 3 main menu theme (Game Soundtrack) [Acappella],60,"Dark,Souls,III,Collector,Edition,darksouls,darksouls3,fromsoftware,fromsoftwaregames,fromsoftwareedit,collector,unboxing,collectibles,collectorsedition,collectorcheck,collectorscase,collectors,darksouls2,eldenring,eldenringedit,soulsofcinder,xbox,xboxone,ps5,playstation,gaming,room,gamingroom,videogames,collections,figure,statue,jeuxvideo,jeuxvideofrance,gameuse,geek,gamergirl,gamergoals,gamerlife,retro,retrogaming,gamerentiktok,tiktokgamer,figurine,geekettegirl,foryoupage,pourtoi,darksoul,darksoulsremastered,ouverturecolis,vintedfrance,Dark,souls,3",FR,[],en,train/USER00004636/VIDEO00003331.mp4,2023-05-01 14:29,997,7022,201600,85,22900,201600,0,7.96,1361.0,30.0,1,0.3333,1.4,0.2667,0.0157,0.106,0.0,none,{}
VIDEO00003558,POST00002580,USER00003042,1024,576,30,540p,mp4,Tear of the Kingdom Full theme,101,"Obsessed,with,the,totk,cozygames,nintendo,collectorsedition,tearsofthekingdom,zelda,zeldatearsofthekingdom",CA,[],en,train/USER00003042/VIDEO00003558.mp4,2023-05-18 20:53,47,104200,2500000,344,787,2500000,0,7.08,919.0,30.0,1,0.1333,1.0,0.0,0.01,0.0254,0.0,none,{}
VIDEO00003831,POST00002826,USER00002729,1024,576,32,540p,mp4,original sound,31,"Finally,assembling,my,cuphead,Collector,s,Edition,TYSM,for,sending,iam8bit,studiomdhr,Skybound,Games,gamingunboxing,collectorsedition,marionette",US,[],en,train/USER00002729/VIDEO00003831.mp4,2023-06-06 18:19,233,26100,169900,199,607,169900,0,3.74,958.0,30.0,1,0.2581,1.125,0.125,0.0966,0.2121,0.0,angry,"{'angry': 0.5, 'happy': 0.5}"
VIDEO00002295,POST00001406,USER00003500,1024,576,67,540p,mp4,"Chill, lo-fi, piano, relax, night(901841)",170,"Hollow,Knight,Collector,s,Edition,hollowknight,fangamer,unboxing,teamcherry,collectorsedition,collector,nintendo,nintendoswitch,nintendocollector,cozygames,cozygamer,indiegames,cozygamingsetup,gamingsetup",GB,[],en,train/USER00003500/VIDEO00002295.mp4,2023-01-20 17:31,196,20700,409400,157,5014,409400,0,5.52,2035.0,30.0,1,0.1642,1.0,0.0,0.0579,0.3701,0.0909,none,{}
VIDEO00003983,POST00002973,USER00004636,1024,576,55,540p,mp4,Afrobeat,110,"Just,For,Games,Shop,Just,For,Games,Biomutant,Collector,Edition,biomutant,biomutantgame,biomutantgameplay,jeuxvideo,videogames,gamer,gamerslife,gamersgoals,gamerentiktok,gamergirl,gameuse,gaming,room,gamingroom,geek,unboxing,unboxingvideo,unboxingtoys,collector,collectorsedition,collectorcheck,collectorscase,statue,figure,figurine,collection,videogamescollection,ps4,pc,pcgaming,ps5,xbox,playstation,fyp,pourtoipage,pourtoi,foryoupage,figurecollection,thqnordic,THQ,Nordic",FR,[],en,train/USER00004636/VIDEO00003983.mp4,2023-06-20 13:51,997,7022,201600,85,22900,201600,0,5.76,1675.0,30.0,1,0.0182,1.0,0.0,0.0009,0.0009,0.0,none,{}
VIDEO00002752,POST00001835,USER00004627,1024,576,8,540p,mp4,Spent too much money on but is freakin sick,14,"The,collection,so,far,dvd,dvdcollection,dvds,blowthisup",GB,[],en,train/USER00004627/VIDEO00002752.mp4,2023-03-09 18:57,5,4,145,4,3,145,0,2.87,259.0,30.0,1,0.625,1.6,0.2,0.0011,0.0015,0.0,none,{}
VIDEO00004548,POST00003499,USER00000150,1024,576,51,540p,mp4,sonido original,51,"estatua,de,Krillin,por,Clouds,studio,Si,apreciarla,como,Dios,manda,os,recomiendo,que,el,completo,en,mi,canal,de,Youtube,Portastation,Y,no,no,es,calvo,solo,se,lo,hace,Porta,DBZ,DragonballZ,Dragonball,saiyans,Krillin,Krilin,Kuririn,Anime,Manga,dragonballsuper,collector,coleccionista,coleccionismo,limitado,numerada,limitededition,limited,Cloudsstudio,estatuas,statues,figuras,figures,akiratoriyama,unboxingvideo,unboxin,review,resina,resin,esculpido,sculpt,sculpture,portastation,kaionation",ES,[],es,train/USER00000150/VIDEO00004548.mp4,2023-07-28 16:32,24,627700,3900000,44,114,3900000,0,10.76,1295.0,25.0,1,0.2549,1.0,0.0,0.0486,0.1815,0.0,none,{}
VIDEO00003711,POST00002719,USER00002434,1024,576,30,540p,mp4,ガラスの草原,46,"Replying,to,popsiclesandhoney,The,Ghibli,collection,tour,was,highly,requested,ghibli,cozyaesthetic,cozyroom,aesthetic,cozyvibes,steelbookcollection",US,[],en,train/USER00002434/VIDEO00003711.mp4,2023-05-29 00:44,620,244300,4000000,316,49400,4000000,0,7.4,914.0,30.0,1,0.4333,1.6154,0.3077,0.0166,0.2293,0.0,none,{}
VIDEO00001585,POST00000748,USER00001078,1024,576,7,540p,mp4,This Is a Work of Art (Sketchy),60,"Hands,down,best,purchase,cleantok,cleaningtiktok,bottlewasher,bestpurchase,fyp,EndlessJourney,workofartchallenge",US,[],en,train/USER00001078/VIDEO00001585.mp4,2022-10-02 18:26,1009,88000,3800000,1253,53600,3800000,0,10.16,220.0,30.0,1,0.2857,1.0,0.0,0.0013,0.0015,0.0,none,{}
VIDEO00004276,POST00003241,USER00001834,1024,576,5,540p,mp4,original sound,6,"Replying,to,kansas17,the,difference,is,this,one,washes,Preorder,available,NOW,babybrezza,babymusthaves,bottlewasher",US,[],en,train/USER00001834/VIDEO00004276.mp4,2023-07-11 16:10,131,100200,1500000,648,1670,1500000,0,5.91,176.0,29.92,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003890,POST00002883,USER00004819,1024,576,6,540p,mp4,Cupid (Twin Version),60,"Thank,you,for,changing,my,life,and,making,me,more,motivated,to,wash,bottles,babiesoftiktok,babyproducts,baby,bottlewasher,electricbottlebrush,babybottle,bottlebrush",US,[],en,train/USER00004819/VIDEO00003890.mp4,2023-06-12 18:19,46,14000,471700,40,182,471700,0,10.54,193.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002744,POST00001827,USER00003197,1280,720,26,720p,mp4,Lazy Sunday,86,"This,Glass,Rinser,is,perfect,for,washing,baby,bottels,or,glasses,quick,and,easy,Go,grab,it,Linked,on,my,Amazon,Storefront,link,in,bio,Under,Baby,or,Kitchen,amazon,amazonfinds,amazonhome,amazonmusthaves,amazonhomefinds,amazonfavorites,MomsofTikTok,homehack,shopping,kitchen,amazonkitchenfinds,amazonkitchenfavorites,babybottles,babyhack,fyp,foryourpage,home,homemusthaves,shopwithjeanz,amazonfinds,amazonmusthaves,baby,babyfinds,MomsofTikTok,babiesoftiktok,amazonbaby,amazonbabyfinds,amazonbabymusthaves,babytoys,shopping,momhacks,momtips,babytips,firsttimemomtips,perfectbabysetup,babyfinds,babymusthave,smarternotharder",US,[],en,train/USER00003197/VIDEO00002744.mp4,2023-03-09 01:27,438,2994,58600,141,4236,58600,0,5.02,802.0,30.0,1,0.1923,1.0,0.0,0.0011,0.0021,0.0,none,{}
VIDEO00002133,POST00001250,USER00001828,1024,576,19,540p,mp4,original sound,19,"My,card,will,be,on,ice,after,this,fyp,target,targethaul,cozyoutfit,homedecor,targetfashion,alanareliford",US,[],en,train/USER00001828/VIDEO00002133.mp4,2023-01-01 23:01,68,94900,2400000,622,6959,2400000,0,7.5,1164.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002176,POST00001291,USER00002923,1024,576,28,540p,mp4,Her Way (Sped Up),105,"Why,do,Target,runs,always,seem,to,make,me,feel,a,little,bit,target,targetfinds,targetmusthaves,targetrun,targethaul,targetblackgirl,targettok,k18results",US,[],en,train/USER00002923/VIDEO00002176.mp4,2023-01-07 00:12,176,13400,1100000,281,51800,1100000,0,5.51,1688.0,60.0,1,0.2143,1.1667,0.1667,0.0126,0.0285,0.0,none,{}
VIDEO00003623,POST00002638,USER00001119,1024,576,32,540p,mp4,original sound,32,"late,night,target,run,targetrun,asmrshopping,targethaul,targetvlog,shopwithme,asmr,targetmusthaves,targettok,targetfinds,thatgirl,comewithme,asmrtarget",US,[],en,train/USER00001119/VIDEO00003623.mp4,2023-05-23 02:38,38,22400,863700,278,3147,863700,0,8.55,963.0,30.0,1,0.1875,1.6667,0.5,0.0046,0.0094,0.0,none,{}
VIDEO00000812,POST00000023,USER00000906,1024,576,7,540p,mp4,sonido original,40,"mini,target,run,target",US,[],en,train/USER00000906/VIDEO00000812.mp4,2022-01-16 20:13,447,191600,16800000,2860,91500,16800000,0,8.13,211.0,29.97002997002997,1,0.2857,1.5,0.5,0.0024,0.0028,0.0,none,{}
VIDEO00002489,POST00001588,USER00003901,1024,576,44,540p,mp4,Walk,24,"late,target,target,foryou",US,[],en,train/USER00003901/VIDEO00002489.mp4,2023-02-10 02:34,48,340300,18900000,1047,4829,18900000,0,9.22,1336.0,30.0,1,0.8636,1.6053,0.3684,0.0546,0.4935,0.0526,angry,{'angry': 1.0}
